state,GEOID,votes_dem,votes_rep,votes_total,pct_dem_lead,official_boundary
AL,01065-VALLEY,13,125,138,-0.8116,true
AL,01067-ABBEVILLE FIRST BAPTIST,552,722,1290,-0.1318,true
AL,01067-BALKUM BAPTIST,31,350,386,-0.8264,true
AL,01067-EDWIN CLUBHOUSE,72,139,212,-0.316,true
AL,01067-GREATER SHILOH BAPT_,419,945,1377,-0.382,true
AL,01067-HALEBURG CITY HALL,32,234,269,-0.7509,true
AL,01067-HEADLAND METHODIST CH,271,1937,2225,-0.7488,true
AL,01067-JACKSON'S CHAPEL CH,162,251,415,-0.2145,true
AL,01067-JUDSON BAPTIST,157,909,1070,-0.7028,true
AL,01067-NEWVILLE VT_ HOUSE,247,495,745,-0.3329,true
AL,01067-OLD ZION BAPTIST,65,174,240,-0.4542,true
AL,01067-SARDIS NORTH,85,135,220,-0.2273,true
AL,01067-SARDIS SOUTH,33,391,426,-0.8404,true
AL,01067-SHORTERVILLE BAPTIST,76,103,179,-0.1508,true
AL,01067-UNION FREEWILL BAPTIST,61,204,266,-0.5376,true
AL,01069-ANDREW BELLE COMM CTR,334,312,651,0.0338,true
AL,01069-BAY SPRINGS VFD,105,605,713,-0.7013,true
AL,01069-CALVARY BAPTIST CHURCH,196,1078,1295,-0.6811,true
AL,01069-COWARTS BAPT CH,216,1159,1386,-0.6804,true
AL,01069-DOTHAN 1ST ASSEMBLY CLC,672,2668,3391,-0.5886,true
AL,01069-DOTHAN CIVIC CTR,749,1336,2110,-0.2782,true
AL,01069-DOUG TEW COMM CTR,868,1580,2480,-0.2871,true
AL,01069-ENTERPRISE CH,84,888,983,-0.8179,true
AL,01069-FARM CTR,969,2027,3037,-0.3484,true
AL,01069-GORDON CITY HALL,95,113,208,-0.0865,true
AL,01069-KINSEY SR CTR,453,915,1387,-0.3331,true
AL,01069-LIBERTY BAPTIST CHURCH,37,460,501,-0.8443,true
AL,01069-MADRID BAPT CH,113,607,726,-0.6804,true
AL,01069-MEMPHIS BAPT CH,211,1504,1730,-0.7474,true
AL,01069-MT_ GILEAD BAPT CH,544,2322,2902,-0.6127,true
AL,01069-REHOBETH MUNICIPAL CMPLX,191,1884,2093,-0.8089,true
AL,01069-ROSSIE PURCELL MUN BLDG,135,717,859,-0.6775,true
AL,01069-SELMA BAPT CH,519,1944,2492,-0.5718,true
AL,01069-ST_ JOHN'S PARK,111,222,335,-0.3313,true
AL,01069-TAYLOR CITY HALL,255,1474,1749,-0.697,true
AL,01069-VAUGHN BLUMBERG CTR,799,1485,2311,-0.2968,true
AL,01069-WALTON PARK,1191,192,1395,0.7161,true
AL,01069-WATERMARK EAST,332,1280,1627,-0.5827,true
AL,01069-WEBB CITY HALL,130,604,740,-0.6405,true
AL,01069-WESTGATE PARK,744,2761,3582,-0.5631,true
AL,01069-WICKSBURG VFD,139,1568,1716,-0.8328,true
AL,01069-WIREGRASS PARK,1160,764,1950,0.2031,true
AL,01071-BRIDGEPORT COMM CTR_,232,1143,1389,-0.6559,true
AL,01071-BRYANT COMM BLDG,78,967,1053,-0.8443,true
AL,01071-CROW FIRE HALL,18,165,184,-0.7989,true
AL,01071-DEAN'S CHAPEL COMM,53,333,388,-0.7216,true
AL,01071-DUTTON CITY HALL,161,1048,1220,-0.727,true
AL,01071-ESTILL FORK PRINCES STORE,18,108,127,-0.7087,true
AL,01071-FACKLER FIRE HALL,57,370,427,-0.733,true
AL,01071-FLAT ROCK RURITAN BLDG,64,779,851,-0.8402,true
AL,01071-HIGDON N SAND MTN SCHOOL,63,810,881,-0.8479,true
AL,01071-HOLLYWOOD CITY HALL,165,691,865,-0.6081,true
AL,01071-HYTOP TOWN HALL,16,205,222,-0.8514,true
AL,01071-LANGSTON CITY HALL,30,172,202,-0.703,true
AL,01071-LARKINSVILLE STOCK BARN,51,448,501,-0.7924,true
AL,01071-LETCHER CHURCH OF GOD,27,187,218,-0.7339,true
AL,01071-LIMROCK FIRE HALL,42,320,363,-0.7658,true
AL,01071-LONG ISLAND COMM CTR_,4,79,85,-0.8824,true
AL,01071-MACEDONIA SCHOOL,81,635,723,-0.7663,true
AL,01071-NEWHOPE METHODIST,41,244,288,-0.7049,true
AL,01071-PAINT ROCK SR_ CITIZEN,29,178,216,-0.6898,true
AL,01071-PISGAH CITY HALL,119,916,1044,-0.7634,true
AL,01071-PLEASANT GROVES COMM CTR_,15,208,223,-0.8655,true
AL,01071-PRINCETON FIRE HALL,27,176,206,-0.7233,true
AL,01071-ROSALIE COMM CTR_,93,613,712,-0.7303,true
AL,01071-SCOTTSBORO REC COMM BLDG,1197,5299,6548,-0.6265,true
AL,01071-SECTION NEW CITY HALL,114,850,975,-0.7549,true
AL,01071-SKYLINE CITY HALL,49,762,823,-0.8663,true
AL,01071-STEVENSON CITY PARK,303,1352,1670,-0.6281,true
AL,01071-TRENTON FIRE HALL,10,191,203,-0.8916,true
AL,01071-TUPELO/PIKEVILLE STORE,28,271,301,-0.8073,true
AL,01071-WOODVILLE BOB JONES COMM,91,553,648,-0.713,true
AL,01073-PREC 1010 - HUFFMAN BAPTIST CH,2976,638,3654,0.6398,true
AL,01073-PREC 1020 - TOM BRADFORD PARK,2498,639,3171,0.5863,true
AL,01073-PREC 1030 - L_M_ SMITH MIDDLE,2222,265,2504,0.7815,true
AL,01073-PREC 1040 - BETHEL BAPTIST CHU,2088,76,2175,0.9251,true
AL,01073-PREC 1050 - MIDFIELD COMMUNITY,1626,141,1787,0.831,true
AL,01073-PREC 1060 - SUN VALLEY ELEMENT,2019,291,2335,0.74,true
AL,01073-PREC 1065/4060 - CENTER POINT,2228,538,2791,0.6055,true
AL,01073-PREC 1070 - CRESTWAY BAPTIST C,1791,640,2506,0.4593,true
AL,01073-PREC 1080 - FRENCH STUDENT CEN,950,30,983,0.9359,true
AL,01073-PREC 1090 - FORESTDALE SQUARE,1853,196,2075,0.7986,true
AL,01073-PREC 1100 - SOUTH HAMPTON ELEM,1262,56,1333,0.9047,true
AL,01073-PREC 1110 - DON HAWKINS PARK &,1443,422,1911,0.5343,true
AL,01073-PREC 1120 - ROBINSON ELEMENTAR,1685,230,1936,0.7515,true
AL,01073-PREC 1125 - CENTER POINT SENIO,1583,290,1888,0.6849,true
AL,01073-PREC 1130 - MARTHA GASKINS ELE,1260,193,1466,0.7278,true
AL,01073-PREC 1140 - THE GIRLS INC BUIL,1233,248,1538,0.6404,true
AL,01073-PREC 1150 - ADAMSVILLE SENIOR,908,360,1282,0.4275,true
AL,01073-PREC 1160 - FAITH CHAPEL CHRIS,839,120,966,0.7443,true
AL,01073-PREC 1170 - HUDSON MIDDLE SCHO,711,33,748,0.9064,true
AL,01073-PREC 1180 - BARRETT ELEMENTARY,976,59,1049,0.8742,true
AL,01073-PREC 1190 - INGLENOOK ELEMENTA,811,51,874,0.8696,true
AL,01073-PREC 1200 - NORWOOD COMMUNITY,786,53,851,0.8613,true
AL,01073-PREC 1210 - GLEN OAKS ELEMENTA,1147,49,1207,0.9097,true
AL,01073-PREC 1220 - WILLOW WOOD RECREA,678,53,745,0.8389,true
AL,01073-PREC 1230 - GREATER EMMANUEL T,833,79,924,0.816,true
AL,01073-PREC 1240 - MT_ PILGRIM BAPTIS,991,41,1036,0.917,true
AL,01073-PREC 1250 - FORESTDALE FIRE ST,936,226,1174,0.6048,true
AL,01073-PREC 1270 - HOOPER CITY RECREA,815,48,872,0.8796,true
AL,01073-PREC 1280 - OLIVER ELEMENTARY,627,25,657,0.9163,true
AL,01073-PREC 1285 - MINOR FIRE STATION,586,276,870,0.3563,true
AL,01073-PREC 1290 - NORTH BIRMINGHAM R,375,15,395,0.9114,true
AL,01073-PREC 1300 - NORTH BIRMINGHAM P,962,42,1015,0.9064,true
AL,01073-PREC 1310 - BROWNSVILLE COMMUN,715,22,747,0.9277,true
AL,01073-PREC 1320 - THE SANDUSKY-HUDSO,595,216,822,0.4611,true
AL,01073-PREC 1330 - MORTON SIMPSON COM,407,28,444,0.8536,true
AL,01073-PREC 1340 - MOUNT HEBRON BAPTI,416,24,443,0.8849,true
AL,01073-PREC 1350 - FAIRFIELD CIVIC CE,433,25,464,0.8793,true
AL,01073-PREC 1360 - NORTH AVONDALE PUB,450,41,507,0.8067,true
AL,01073-PREC 1365 - DOLOMITE W FIELD C,587,52,643,0.832,true
AL,01073-PREC 1370 - MCALPINE RECREATIO,328,12,340,0.9294,true
AL,01073-PREC 1380 - ST_ MARY'S CATHOLI,414,17,436,0.9106,true
AL,01073-PREC 2010 - LEGION FIELD LOBBY,2038,84,2148,0.9097,true
AL,01073-PREC 2020 - HOMEWOOD SENIOR CE,1284,747,2098,0.256,true
AL,01073-PREC 2030 - HIGHLAND PARK GOLF,1996,748,2811,0.444,true
AL,01073-PREC 2040 - ENSLEY PARK RECREA,1542,85,1636,0.8906,true
AL,01073-PREC 2050 - HARRISON PARK RECR,1291,39,1346,0.9302,true
AL,01073-PREC 2060 - CHARLES A BROWN EL,1670,69,1759,0.9102,true
AL,01073-PREC 2070 - CENTRAL PARK RECRE,1473,63,1556,0.9062,true
AL,01073-PREC 2080 - RAMSAY ALTERNATIVE,895,276,1205,0.5137,true
AL,01073-PREC 2090 - SIXTH AVENUE BAPTI,1264,55,1333,0.907,true
AL,01073-PREC 2095 - HOMEWOOD COMMUNITY,993,730,1809,0.1454,true
AL,01073-PREC 2100/2420 - MEMORIAL PARK,1434,229,1694,0.7113,true
AL,01073-PREC 2110 - SOUTHSIDE HOMES CO,960,34,1002,0.9242,true
AL,01073-PREC 2120 - MACEDONIA BAPTIST,911,42,958,0.9071,true
AL,01073-PREC 2130 - MINOR ELEMENTARY S,1042,46,1106,0.9005,true
AL,01073-PREC 2140 - NEW BEGINNING CHUR,903,96,1003,0.8046,true
AL,01073-PREC 2150 - BRIGHTON COMMUNITY,855,33,893,0.9205,true
AL,01073-PREC 2160 - JEFFERSON COUNTY C,967,171,1157,0.688,true
AL,01073-PREC 2170 - HEMPHILL SCHOOL RE,883,42,936,0.8985,true
AL,01073-PREC 2180 - AVONDALE PUBLIC LI,2251,691,3004,0.5193,true
AL,01073-PREC 2190 - WIGGINS LIBRARY &,868,34,903,0.9236,true
AL,01073-PREC 2200 - CENTRAL PARK ELEME,717,37,757,0.8983,true
AL,01073-PREC 2210 - JONESBORO ELEMENTA,747,138,889,0.685,true
AL,01073-PREC 2215 - GRANT STREET BAPTI,646,462,1118,0.1646,true
AL,01073-PREC 2220 - GLEN IRIS ELEMENTA,901,250,1212,0.5371,true
AL,01073-PREC 2240 - FIRE DEPARTMENT AD,735,51,788,0.868,true
AL,01073-PREC 2245/3060 - BESSEMER CIVI,3090,813,3937,0.5784,true
AL,01073-PREC 2250 - MORE THAN CONQUERO,818,27,849,0.9317,true
AL,01073-PREC 2260 - WILKERSON MIDDLE S,693,24,718,0.9318,true
AL,01073-PREC 2270 - MOUNT ZION MISSION,671,27,706,0.9122,true
AL,01073-PREC 2280 - WEST END ACADEMY,685,25,719,0.9179,true
AL,01073-PREC 2290 - EAST ENSLEY PUBLIC,703,23,729,0.9328,true
AL,01073-PREC 2300 - BUSH HILLS ACADEMY,581,28,615,0.8992,true
AL,01073-PREC 2310 - MT_ ZION COMMUNITY,475,31,512,0.8672,true
AL,01073-PREC 2320 - UNITARIAN UNIVERSA,670,261,947,0.4319,true
AL,01073-PREC 2330 - HENRY CRUMPTON REC,674,28,708,0.9124,true
AL,01073-PREC 2340 - THOMPSON MANOR COM,597,57,658,0.8207,true
AL,01073-PREC 2350 - OXMOOR VALLEY COMM,1563,642,2266,0.4064,true
AL,01073-PREC 2360 - BESSEMER RECREATIO,429,114,548,0.5748,true
AL,01073-PREC 2365/3160 - CHURCH AT ROS,1720,1935,3752,-0.0573,true
AL,01073-PREC 2370 - NEW BETHEL BAPTIST,360,12,372,0.9355,true
AL,01073-PREC 2380 - FIVE POINTS WEST P,467,30,500,0.874,true
AL,01073-PREC 2390 - ROOSEVELT CITY COM,509,31,544,0.8787,true
AL,01073-PREC 2400 - WENONAH HIGH SCHOO,507,21,532,0.9135,true
AL,01073-PREC 2410 - BRYANT CHAPEL AME,630,31,663,0.9035,true
AL,01073-PREC 2430/2440 - SOUTHSIDE BRA,356,77,444,0.6284,true
AL,01073-PREC 2450 - AFTON LEE COMMUNIT,114,13,134,0.7537,true
AL,01073-PREC 3010 - HOOVER MET BASEBAL,1253,1353,2681,-0.0373,true
AL,01073-PREC 3015 - HOOVER MET SPORTS,1642,2664,4435,-0.2304,true
AL,01073-PREC 3020 - GRACE LIFE BAPTIST,1654,1887,3589,-0.0649,true
AL,01073-PREC 3025 - BAPTIST CHURCH OF,1670,2304,4025,-0.1575,true
AL,01073-PREC 3030 - PLEASANT GROVE FIR,1427,841,2294,0.2554,true
AL,01073-PREC 3035 - BETHEL BAPTIST CHU,1933,544,2506,0.5543,true
AL,01073-PREC 3040 - PRINCE OF PEACE CA,1587,2718,4435,-0.255,true
AL,01073-PREC 3045 - BIRMINGHAM COMMUNI,277,561,859,-0.3306,true
AL,01073-PREC 3050 - PLEASANT RIDGE BAP,1931,1368,3328,0.1692,true
AL,01073-PREC 3070 - MT_ OLIVE COMMUNIT,215,1330,1563,-0.7134,true
AL,01073-PREC 3075 - FIRST BAPTIST CHUR,213,1767,1996,-0.7786,true
AL,01073-PREC 3080 - THE STATION CHURCH,1779,1733,3576,0.0129,true
AL,01073-PREC 3090 - BROOKLANE COMMUNIT,1019,1094,2144,-0.035,true
AL,01073-PREC 3100 - BAGLEY ELEMENTARY,205,2648,2870,-0.8512,true
AL,01073-PREC 3110 - OAKMONT CHAPEL PRE,739,1447,2260,-0.3133,true
AL,01073-PREC 3120 - ADAMSVILLE BAPTIST,969,820,1802,0.0827,true
AL,01073-PREC 3130 - SHADES CREST BAPTI,749,1280,2107,-0.252,true
AL,01073-PREC 3140 - VALLEY CREEK BAPTI,570,1357,1955,-0.4026,true
AL,01073-PREC 3150 - UNION HILL BAPTIST,202,1849,2064,-0.798,true
AL,01073-PREC 3170 - ALLIANCE COMMUNITY,100,1352,1458,-0.8587,true
AL,01073-PREC 3180 - CORNER SCHOOL,95,1431,1539,-0.8681,true
AL,01073-PREC 3200 - MAURICE L_ WEST CO,321,578,904,-0.2843,true
AL,01073-PREC 3220 - EZRA BAPTIST CHURC,72,1094,1173,-0.8713,true
AL,01073-PREC 3240 - SYLVAN SPRINGS FIR,87,842,935,-0.8075,true
AL,01073-PREC 3250 - BESSEMER FIRE STAT,463,71,540,0.7259,true
AL,01073-PREC 3260 - WEST JEFFERSON REC,75,803,881,-0.8263,true
AL,01073-PREC 3270 - MUSCODA COMMUNITY,408,218,632,0.3006,true
AL,01073-PREC 3280 - BROOKSIDE COMMUNIT,202,543,749,-0.4553,true
AL,01073-PREC 3285/4130 - WARRIOR STORM,410,1454,1875,-0.5568,true
AL,01073-PREC 3290 - MULGA TOWN HALL,142,288,430,-0.3395,true
AL,01073-PREC 3300 - JOHNS COMMUNITY CE,96,529,629,-0.6884,true
AL,01073-PREC 3310 - PARKWOOD CHURCH OF,154,274,431,-0.2784,true
AL,01073-PREC 3320 - MAYTOWN BAPTIST CH,21,134,155,-0.729,true
AL,01073-PREC 3330 - FIRST BAPT CHURCH,45,7,52,0.7308,true
AL,01073-PREC 4005 - GARDENDALE FIRST B,1066,1675,2766,-0.2202,true
AL,01073-PREC 4010 - GARDENDALE CIVIC C,739,2291,3068,-0.5059,true
AL,01073-PREC 4015 - HOPE COMMUNITY CHU,718,2673,3439,-0.5685,true
AL,01073-PREC 4020 - TRUSSVILLE FIRST B,1214,3030,4306,-0.4217,true
AL,01073-PREC 4025 - TRUSSVILLE CIVIC C,601,2473,3117,-0.6006,true
AL,01073-PREC 4030 - GREATER GRACE MISS,2246,559,2849,0.5921,true
AL,01073-PREC 4040 - TRUSSVILLE CITY HA,568,1294,1886,-0.3849,true
AL,01073-PREC 4045 - FAITH COMMUNITY FE,435,1356,1825,-0.5047,true
AL,01073-PREC 4050 - CLAY COMMUNITY CEN,1544,2332,3919,-0.2011,true
AL,01073-PREC 4070 - TARRANT CITY HALL,1107,493,1614,0.3804,true
AL,01073-PREC 4080 - NORTH PARK BAPTIST,988,2906,3952,-0.4853,true
AL,01073-PREC 4090 - FULTONDALE FIRST B,1160,1175,2371,-0.0063,true
AL,01073-PREC 4100 - MOUNTAIN VIEW BAPT,1353,780,2173,0.2637,true
AL,01073-PREC 4110 - ROCK SCHOOL CENTER,1061,971,2046,0.044,true
AL,01073-PREC 4120 - LIFE CHURCH,1293,857,2190,0.1991,true
AL,01073-PREC 4125 - HOPE COMMUNITY CHU,854,1317,2234,-0.2073,true
AL,01073-PREC 4140 - LEEDS CIVIC CENTER,646,859,1523,-0.1399,true
AL,01073-PREC 4150 - PALMERDALE UNITED,507,1135,1660,-0.3783,true
AL,01073-PREC 4170 - NORTH POINT COMMUN,367,2266,2651,-0.7163,true
AL,01073-PREC 4180 - BRADFORD SANCTUARY,318,1280,1609,-0.5979,true
AL,01073-PREC 4190 - IRONDALE CIVIC CEN,1257,805,2109,0.2143,true
AL,01073-PREC 4200 - FULTONDALE SENIOR,817,865,1717,-0.028,true
AL,01073-PREC 4210 - MORRIS SENIOR CITI,162,1583,1766,-0.8046,true
AL,01073-PREC 4220 - IRONDALE SENIOR CI,1016,339,1393,0.486,true
AL,01073-PREC 4230 - GUIDING LIGHT CHUR,367,400,781,-0.0423,true
AL,01073-PREC 4240 - IRONDALE CITY HALL,364,323,709,0.0578,true
AL,01073-PREC 4250 - TRAFFORD CITY HALL,47,471,518,-0.8185,true
AL,01073-PREC 5005 - BIRMINGHAM FIRST S,802,305,1144,0.4344,true
AL,01073-PREC 5010 - HOOVER PARK & RECR,420,203,635,0.3417,true
AL,01073-PREC 5015 - HOOVER SENIOR CENT,1049,556,1654,0.2981,true
AL,01073-PREC 5020 - VESTAVIA HILLS MET,1222,2572,3924,-0.344,true
AL,01073-PREC 5030 - SHADES MOUNTAIN CO,1189,1956,3277,-0.2341,true
AL,01073-PREC 5035 - FULLNESS CHRISTIAN,358,485,884,-0.1437,true
AL,01073-PREC 5040 - METROPOLITAN CHURC,959,2933,4003,-0.4931,true
AL,01073-PREC 5050 - HOMEWOOD PUBLIC LI,1773,1692,3588,0.0226,true
AL,01073-PREC 5060 - SAINT PETER THE AP,1288,1561,2931,-0.0931,true
AL,01073-PREC 5070 - CAHABA HEIGHTS BAP,1240,2073,3411,-0.2442,true
AL,01073-PREC 5080 - BROOKWOOD BAPTIST,1372,2368,3866,-0.2576,true
AL,01073-PREC 5090 - LEEDS FIRST UNITED,974,2664,3708,-0.4558,true
AL,01073-PREC 5100 - BLUFF PARK UNITED,1394,1534,3036,-0.0461,true
AL,01073-PREC 5110 - MOUNTAIN BROOK CIT,1091,2111,3303,-0.3088,true
AL,01073-PREC 5120 - SHADES MOUNTAIN BA,945,1488,2506,-0.2167,true
AL,01073-PREC 5130 - MOUNTAIN BROOK COM,983,1767,2850,-0.2751,true
AL,01073-PREC 5140 - THE CHURCH AT LIBE,1081,2623,3789,-0.407,true
AL,01073-PREC 5160 - SAINT THOMAS EPISC,1186,1751,3009,-0.1878,true
AL,01073-PREC 5170 - EDGEWOOD ELEMENTAR,1144,1299,2569,-0.0603,true
AL,01073-PREC 5180 - SAINT LUKE'S EPISC,557,1155,1807,-0.3309,true
AL,01073-PREC 5200 - MOUNTAINTOP COMMUN,636,985,1666,-0.2095,true
AL,01073-PREC 5220 - VESTAVIA CIVIC CEN,394,1080,1514,-0.4531,true
AL,01073-PREC 5230 - HOOVER PUBLIC LIBR,599,664,1307,-0.0497,true
AL,01073-PREC 5240 - SHADES CAHABA ELEM,694,777,1542,-0.0538,true
AL,01073-PREC 5250 - CHURCH OF THE HIGH,642,777,1451,-0.093,true
AL,01073-PREC 5260 - CANTERBURY UNITED,668,1368,2106,-0.3324,true
AL,01073-PREC 5280 - BIRMINGHAM BOTANIC,291,323,623,-0.0514,true
AL,01075-BEAVERTON CITY HALL NORTH,4,42,46,-0.8261,true
AL,01075-BEAVERTON CITY HALL SOUTH,11,180,192,-0.8802,true
AL,01075-BEDFORD MILITARY,9,139,148,-0.8784,true
AL,01075-BLOOMING GROVE,2,54,56,-0.9286,true
AL,01075-CREWS METHODIST CHURCH,13,228,243,-0.8848,true
AL,01075-CROSSVILLE LAWR_,17,213,235,-0.834,true
AL,01075-DETROIT CITY HALL,16,255,271,-0.8819,true
AL,01075-FAIRVIEW SIZEMORE,20,45,65,-0.3846,true
AL,01075-FERNBANK COMM_ CTR_,8,225,233,-0.9313,true
AL,01075-GUIN MT_ OLIVE,3,123,126,-0.9524,true
AL,01075-HENSON SPRINGS FIRE STATION,1,83,84,-0.9762,true
AL,01075-HIGHTOGY RIDGE,8,219,229,-0.9214,true
AL,01075-KENNEDY COMM_ CTR_,51,491,545,-0.8073,true
AL,01075-MILLPORT LIBRARY,148,337,489,-0.3865,true
AL,01075-MOLLOY BETTS,8,227,237,-0.9241,true
AL,01075-MT_ PLEASANT CURRY,3,101,105,-0.9333,true
AL,01075-PINE SPRINGS,9,157,166,-0.8916,true
AL,01075-STAR COMM_ CTR_,2,77,79,-0.9494,true
AL,01075-STRICKLAND KINGVILLE,2,139,141,-0.9716,true
AL,01075-SULLIGENT CITY HALL NORTH,146,688,844,-0.6422,true
AL,01075-SULLIGENT CITY HALL SOUTH,76,305,383,-0.5979,true
AL,01075-TRULL,6,104,113,-0.8673,true
AL,01075-VAILS,10,227,240,-0.9042,true
AL,01075-VERNON ARMORY EAST,68,534,609,-0.7652,true
AL,01075-VERNON ARMORY WEST,165,840,1011,-0.6677,true
AL,01077-1ST PRESBYTERIAN CH,219,173,403,0.1141,true
AL,01077-ANDERSON GYMNASIUM,140,936,1085,-0.7336,true
AL,01077-ATLAS CH OF CHRIST,423,2856,3318,-0.7333,true
AL,01077-BROADWAY RECREATION CTR_,318,410,735,-0.1252,true
AL,01077-CENTRAL BAPT_ CH,230,265,500,-0.07,true
AL,01077-CENTRAL COMM_ CTR_,212,1395,1627,-0.7271,true
AL,01077-CHRIST CHAPEL CH,700,1599,2332,-0.3855,true
AL,01077-CLOVERDALE COMM_ CTR,213,1507,1735,-0.7458,true
AL,01077-CTR_ STAR 1ST BAPT_,447,2373,2854,-0.6748,true
AL,01077-E CAMPUS WOODMONT BAPT_,313,610,941,-0.3156,true
AL,01077-ELGIN SENIOR CTR_,197,1462,1677,-0.7543,true
AL,01077-FAIRGROUNDS RD SENIOR,396,481,885,-0.096,true
AL,01077-FLORENCE BLVD CH OF CHRIST,292,722,1028,-0.4183,true
AL,01077-FLORENCE- 1ST BAPT_,268,281,567,-0.0229,true
AL,01077-FLORENCE- HIGH SCH,588,998,1618,-0.2534,true
AL,01077-GRADY RICHARDS CTR_,204,228,445,-0.0539,true
AL,01077-HANDY RECREATION CTR_,415,79,497,0.6761,true
AL,01077-HIBBETT SCHOOL,345,576,936,-0.2468,true
AL,01077-HIGHLAND BAPT_ CH,610,691,1340,-0.0604,true
AL,01077-KILLEN CH OF CHRIST,425,2214,2669,-0.6703,true
AL,01077-LAUDERDALE CO_ BOARD,272,1243,1537,-0.6318,true
AL,01077-LEXINGTON SENIOR CTR_,160,1284,1459,-0.7704,true
AL,01077-OAKLAND VFD,318,902,1238,-0.4717,true
AL,01077-ROGERSVILLE 1ST BAPT_,416,2157,2607,-0.6678,true
AL,01077-SALEM CH OF CHRIST ACTIVITY,139,1046,1198,-0.7571,true
AL,01077-SHERROD AVE CH OF CHRIST,474,298,787,0.2236,true
AL,01077-STEWARTVILLE CH CHRIST,134,963,1110,-0.7468,true
AL,01077-ST_ FLORIAN SR CTR_,247,1135,1398,-0.6352,true
AL,01077-ST_ JAMES UMC,819,2050,2917,-0.422,true
AL,01077-UNDERWOOD COMM_ CTR,349,1461,1830,-0.6077,true
AL,01077-WATERLOO SENIOR CTR_,43,313,364,-0.7418,true
AL,01079-BOARD OF ED 25-1,160,1111,1278,-0.7441,true
AL,01079-CADDO FIRE DEPT_ 33-1,126,1083,1219,-0.7851,true
AL,01079-CADDO SR_ CTR_ 34-1,117,863,990,-0.7535,true
AL,01079-CHALYBEATE FIRE DEPT17-1,76,765,844,-0.8164,true
AL,01079-DONALD BAPT_ CH 7-1 8-1,80,356,437,-0.6316,true
AL,01079-FAIRFIELD CH 22-1 30-1,25,248,274,-0.8139,true
AL,01079-FREEMAN TAB 26-1,137,45,182,0.5055,true
AL,01079-HATTON CH OF CHRIST 13-1,111,869,988,-0.7672,true
AL,01079-HILLBORO FIRE DEPT_ 4-1,159,210,374,-0.1364,true
AL,01079-HILLSBORO CITY HALL 1-1,318,360,680,-0.0618,true
AL,01079-KITCHENS MILL 29-1 35-1,77,709,792,-0.798,true
AL,01079-LANDERSVILLE METH_ 12-1,56,393,455,-0.7407,true
AL,01079-LAWRENCE HEALTH DEPT19-1,164,757,929,-0.6383,true
AL,01079-LINDSEY HALL CH 31-1,13,51,66,-0.5758,true
AL,01079-MCCARLEY CTR_ 6-1,120,260,382,-0.3665,true
AL,01079-MOULTON CITY HALL 24-1,14,172,186,-0.8495,true
AL,01079-MT HOPE BAPT_ FELLOW 9-1,30,564,595,-0.8975,true
AL,01079-MT MORIAH METH_15-1 21-1,55,582,639,-0.8247,true
AL,01079-NEW LIBERTY GROVE 16-1,46,276,326,-0.7055,true
AL,01079-NEW ZION BAPT_ 11-1,18,237,256,-0.8555,true
AL,01079-N_ COUTLAND SR_ CTR_ 2-1,344,31,377,0.8302,true
AL,01079-PILGRAM MISS_ BAPT_ 18-1,43,517,567,-0.836,true
AL,01079-PINE GROVE CH 36-1,60,541,605,-0.795,true
AL,01079-PINEY GROVE CH 32-1,14,125,140,-0.7929,true
AL,01079-PLEASANT GRV 14 20 23 27,58,566,626,-0.8115,true
AL,01079-RED BANK FIRE DEPT_ 3-1,221,75,298,0.4899,true
AL,01079-SPEAKE FIRE DEPT_ 28-1,95,715,817,-0.7589,true
AL,01079-TOWN CREEK COM_ CTR_ 5-1,188,152,342,0.1053,true
AL,01079-WOLF SPRING BAPT_ 10-1,58,391,458,-0.7271,true
AL,01081-AUBURN COMM_ CH,1601,4430,6191,-0.457,true
AL,01081-AUBURN SOCCER COMPLEX,1995,3026,5145,-0.2004,true
AL,01081-BEAUREGARD VFD MARVYN 00100_00,148,259,410,-0.2707,true
AL,01081-BEULAH HIGH SCH,120,1286,1418,-0.8223,true
AL,01081-BEULAH VFD #3,234,1926,2173,-0.7786,true
AL,01081-BOYKIN COMM_ CTR,1128,385,1540,0.4825,true
AL,01081-CH OF THE HIGHLANDS,1290,1542,2907,-0.0867,true
AL,01081-COVINGTON PARK COMM_ CTR,1248,232,1492,0.681,true
AL,01081-CRAWFORD VFD,387,819,1213,-0.3561,true
AL,01081-DEAN ROAD REC_ CTR,1007,1288,2379,-0.1181,true
AL,01081-DENSON DRIVE REC_ CTR,750,1101,1895,-0.1852,true
AL,01081-EAMC EDUCATION CTR,1447,2630,4132,-0.2863,true
AL,01081-EMBRACE CHRUCH,1762,3922,5819,-0.3712,true
AL,01081-FRANK BROWN REC_ CTR,1456,1332,2852,0.0435,true
AL,01081-GLENWOOD SCH_ GYM,1246,3350,4645,-0.453,true
AL,01081-LEE CO LEARNING CTR,211,981,1207,-0.6379,true
AL,01081-MT_ ZION FAMILY CTR_,552,279,840,0.325,true
AL,01081-OPELIKA LEARNING CTR,2055,1216,3331,0.2519,true
AL,01081-OPELIKA SPORTSPLEX,1889,3967,5969,-0.3481,true
AL,01081-PARKWAY BAPT_ CH,1239,1334,2659,-0.0357,true
AL,01081-PINE GROVE CH,371,1202,1590,-0.5226,true
AL,01081-PROVIDENCE BAPT W CAMPUS,589,1892,2523,-0.5164,true
